"species","site","year","DOY","pop","bowl","net","pop_adj","bowl_adj","net_adj"
"Hylaeus annulatus","Little","2009","224","23","23","0","4.07079646017699","4.07079646017699","0"
"Hylaeus annulatus","Little","2009","236","0","0","0","0","0","0"
"Hylaeus annulatus","Tuttle","2009","173","0","0","0","0","0","0"
"Hylaeus annulatus","Tuttle","2009","187","1","1","0","0.171919770773639","0.171919770773639","0"
"Hylaeus annulatus","Tuttle","2009","203","0","0","0","0","0","0"
"Hylaeus annulatus","Tuttle","2009","215","0","0","0","0","0","0"
"Hylaeus annulatus","Tuttle","2009","229","2","2","0","0.307692307692308","0.307692307692308","0"
"Hylaeus annulatus","Willey","2009","173","0","0","0","0","0","0"
"Hylaeus annulatus","Willey","2009","187","0","0","0","0","0","0"
"Hylaeus annulatus","Willey","2009","203","0","0","0","0","0","0"
"Hylaeus annulatus","Willey","2009","215","1","1","0","0.18018018018018","0.18018018018018","0"
"Hylaeus annulatus","Willey","2009","229","13","13","0","2.05804749340369","2.05804749340369","0"
"Hylaeus annulatus","Copper","2010","169","0","0","0","0","0","0"
"Hylaeus annulatus","Copper","2010","174","0","0","0","0","0","0"
"Hylaeus annulatus","Copper","2010","188","0","0","0","0","0","0"
"Hylaeus annulatus","Copper","2010","207","1","1","0","0.203389830508475","0.203389830508475","0"
"Hylaeus annulatus","Copper","2010","216","0","0","0","0","0","0"
"Hylaeus annulatus","Copper","2010","230","1","1","0","0.168539325842697","0.168539325842697","0"
"Hylaeus annulatus","Copper","2010","247","0","0","0","0","0","0"
"Hylaeus annulatus","Little","2010","169","0","0","0","0","0","0"
"Hylaeus annulatus","Little","2010","174","0","0","0","0","0","0"
"Hylaeus annulatus","Little","2010","188","0","0","0","0","0","0"
"Hylaeus annulatus","Little","2010","207","0","0","0","0","0","0"
"Hylaeus annulatus","Little","2010","216","1","1","0","0.204081632653061","0.204081632653061","0"
"Hylaeus annulatus","Little","2010","230","0","0","0","0","0","0"
"Hylaeus annulatus","Little","2010","247","1","1","0","0.18018018018018","0.18018018018018","0"
"Hylaeus annulatus","Copper","2011","180","0","0","0","0","0","0"
"Hylaeus annulatus","Copper","2011","194","0","0","0","0","0","0"
"Hylaeus annulatus","Copper","2011","208","2","2","0","0.358208955223881","0.358208955223881","0"
"Hylaeus annulatus","Copper","2011","220","7","7","0","1.16343490304709","1.16343490304709","0"
"Hylaeus annulatus","Copper","2011","236","4","4","0","0.866425992779783","0.866425992779783","0"
"Hylaeus annulatus","Copper","2011","251","0","0","0","0","0","0"
"Hylaeus annulatus","Davids","2011","159","0","0","0","0","0","0"
"Hylaeus annulatus","Davids","2011","178","0","0","0","0","0","0"
"Hylaeus annulatus","Davids","2011","192","0","0","0","0","0","0"
"Hylaeus annulatus","Davids","2011","206","0","0","0","0","0","0"
"Hylaeus annulatus","Davids","2011","224","1","1","0","0.174927113702624","0.174927113702624","0"
"Hylaeus annulatus","Davids","2011","234","0","0","0","0","0","0"
"Hylaeus annulatus","Davids","2011","256","0","0","0","0","0","0"
"Hylaeus annulatus","Gothic","2011","166","0","0","0","0","0","0"
"Hylaeus annulatus","Gothic","2011","179","0","0","0","0","0","0"
"Hylaeus annulatus","Gothic","2011","193","0","0","0","0","0","0"
"Hylaeus annulatus","Gothic","2011","215","0","0","0","0","0","0"
"Hylaeus annulatus","Gothic","2011","223","0","0","0","0","0","0"
"Hylaeus annulatus","Gothic","2011","235","3","2","1","0.89344262295082","0.39344262295082","0.5"
"Hylaeus annulatus","Gothic","2011","250","0","0","0","0","0","0"
"Hylaeus annulatus","Hill","2011","165","0","0","0","0","0","0"
"Hylaeus annulatus","Hill","2011","180","0","0","0","0","0","0"
"Hylaeus annulatus","Hill","2011","194","0","0","0","0","0","0"
"Hylaeus annulatus","Hill","2011","208","1","1","0","0.159574468085106","0.159574468085106","0"
"Hylaeus annulatus","Hill","2011","220","2","2","0","0.317460317460317","0.317460317460317","0"
"Hylaeus annulatus","Hill","2011","236","0","0","0","0","0","0"
"Hylaeus annulatus","Hill","2011","251","0","0","0","0","0","0"
"Hylaeus annulatus","Little","2011","165","0","0","0","0","0","0"
"Hylaeus annulatus","Little","2011","180","0","0","0","0","0","0"
"Hylaeus annulatus","Little","2011","194","0","0","0","0","0","0"
"Hylaeus annulatus","Little","2011","208","0","0","0","0","0","0"
"Hylaeus annulatus","Little","2011","220","2","2","0","0.365853658536585","0.365853658536585","0"
"Hylaeus annulatus","Little","2011","236","3","3","0","0.640569395017794","0.640569395017794","0"
"Hylaeus annulatus","Little","2011","251","2","2","0","0.39344262295082","0.39344262295082","0"
"Hylaeus annulatus","Seans","2011","166","0","0","0","0","0","0"
"Hylaeus annulatus","Seans","2011","179","0","0","0","0","0","0"
"Hylaeus annulatus","Seans","2011","193","0","0","0","0","0","0"
"Hylaeus annulatus","Seans","2011","215","2","2","0","0.32967032967033","0.32967032967033","0"
"Hylaeus annulatus","Seans","2011","223","0","0","0","0","0","0"
"Hylaeus annulatus","Seans","2011","235","1","1","0","0.18018018018018","0.18018018018018","0"
"Hylaeus annulatus","Seans","2011","250","0","0","0","0","0","0"
"Hylaeus annulatus","Snodgrass","2011","168","0","0","0","0","0","0"
"Hylaeus annulatus","Snodgrass","2011","181","0","0","0","0","0","0"
"Hylaeus annulatus","Snodgrass","2011","196","0","0","0","0","0","0"
"Hylaeus annulatus","Snodgrass","2011","210","9","9","0","1.62650602409639","1.62650602409639","0"
"Hylaeus annulatus","Snodgrass","2011","222","1","1","0","0.173913043478261","0.173913043478261","0"
"Hylaeus annulatus","Snodgrass","2011","237","2","2","0","0.427046263345196","0.427046263345196","0"
"Hylaeus annulatus","Snodgrass","2011","252","1","1","0","0.176470588235294","0.176470588235294","0"
"Hylaeus annulatus","Tuttle","2011","159","0","0","0","0","0","0"
"Hylaeus annulatus","Tuttle","2011","178","0","0","0","0","0","0"
"Hylaeus annulatus","Tuttle","2011","192","0","0","0","0","0","0"
"Hylaeus annulatus","Tuttle","2011","206","0","0","0","0","0","0"
"Hylaeus annulatus","Tuttle","2011","224","2","2","0","0.340909090909091","0.340909090909091","0"
"Hylaeus annulatus","Tuttle","2011","234","1","1","0","0.168067226890756","0.168067226890756","0"
"Hylaeus annulatus","Tuttle","2011","256","0","0","0","0","0","0"
"Hylaeus annulatus","Almont","2012","108","0","0","0","0","0","0"
"Hylaeus annulatus","Almont","2012","121","0","0","0","0","0","0"
"Hylaeus annulatus","Almont","2012","140","0","0","0","0","0","0"
"Hylaeus annulatus","Almont","2012","152","0","0","0","0","0","0"
"Hylaeus annulatus","Almont","2012","167","0","0","0","0","0","0"
"Hylaeus annulatus","Almont","2012","177","2","2","0","0.328767123287671","0.328767123287671","0"
"Hylaeus annulatus","Almont","2012","194","0","0","0","0","0","0"
"Hylaeus annulatus","Almont","2012","207","0","0","0","0","0","0"
"Hylaeus annulatus","Almont","2012","236","0","0","0","0","0","0"
"Hylaeus annulatus","Beaver","2012","124","0","0","0","0","0","0"
"Hylaeus annulatus","Beaver","2012","136","0","0","0","0","0","0"
"Hylaeus annulatus","Beaver","2012","151","0","0","0","0","0","0"
"Hylaeus annulatus","Beaver","2012","165","0","0","0","0","0","0"
"Hylaeus annulatus","Beaver","2012","179","1","1","0","0.20979020979021","0.20979020979021","0"
"Hylaeus annulatus","Beaver","2012","192","4","4","0","0.759493670886076","0.759493670886076","0"
"Hylaeus annulatus","Beaver","2012","208","2","2","0","0.4","0.4","0"
"Hylaeus annulatus","Beaver","2012","222","4","4","0","0.808080808080808","0.808080808080808","0"
"Hylaeus annulatus","Beaver","2012","240","0","0","0","0","0","0"
"Hylaeus annulatus","Copper","2012","131","0","0","0","0","0","0"
"Hylaeus annulatus","Copper","2012","142","0","0","0","0","0","0"
"Hylaeus annulatus","Copper","2012","156","0","0","0","0","0","0"
"Hylaeus annulatus","Copper","2012","170","0","0","0","0","0","0"
"Hylaeus annulatus","Copper","2012","184","0","0","0","0","0","0"
"Hylaeus annulatus","Copper","2012","200","7","7","0","1.68","1.68","0"
"Hylaeus annulatus","Copper","2012","213","0","0","0","0","0","0"
"Hylaeus annulatus","Copper","2012","227","1","1","0","0.222222222222222","0.222222222222222","0"
"Hylaeus annulatus","Davids","2012","122","0","0","0","0","0","0"
"Hylaeus annulatus","Davids","2012","135","0","0","0","0","0","0"
"Hylaeus annulatus","Davids","2012","150","0","0","0","0","0","0"
"Hylaeus annulatus","Davids","2012","163","0","0","0","0","0","0"
"Hylaeus annulatus","Davids","2012","178","0","0","0","0","0","0"
"Hylaeus annulatus","Davids","2012","191","2","2","0","0.404040404040404","0.404040404040404","0"
"Hylaeus annulatus","Davids","2012","206","0","0","0","0","0","0"
"Hylaeus annulatus","Davids","2012","221","0","0","0","0","0","0"
"Hylaeus annulatus","Davids","2012","233","0","0","0","0","0","0"
"Hylaeus annulatus","Gothic","2012","124","0","0","0","0","0","0"
"Hylaeus annulatus","Gothic","2012","136","0","0","0","0","0","0"
"Hylaeus annulatus","Gothic","2012","151","0","0","0","0","0","0"
"Hylaeus annulatus","Gothic","2012","165","1","1","0","0.201342281879195","0.201342281879195","0"
"Hylaeus annulatus","Gothic","2012","179","2","2","0","0.41958041958042","0.41958041958042","0"
"Hylaeus annulatus","Gothic","2012","192","4","4","0","0.754716981132076","0.754716981132076","0"
"Hylaeus annulatus","Gothic","2012","208","9","7","2","2.4","1.4","1"
"Hylaeus annulatus","Gothic","2012","222","2","2","0","0.39344262295082","0.39344262295082","0"
"Hylaeus annulatus","Gothic","2012","240","0","0","0","0","0","0"
"Hylaeus annulatus","Hill","2012","131","0","0","0","0","0","0"
"Hylaeus annulatus","Hill","2012","142","0","0","0","0","0","0"
"Hylaeus annulatus","Hill","2012","156","0","0","0","0","0","0"
"Hylaeus annulatus","Hill","2012","170","0","0","0","0","0","0"
"Hylaeus annulatus","Hill","2012","184","0","0","0","0","0","0"
"Hylaeus annulatus","Hill","2012","200","2","2","0","0.470588235294118","0.470588235294118","0"
"Hylaeus annulatus","Hill","2012","213","8","7","1","1.94827586206897","1.44827586206897","0.5"
"Hylaeus annulatus","Hill","2012","227","0","0","0","0","0","0"
"Hylaeus annulatus","Kettle Ponds","2012","126","0","0","0","0","0","0"
"Hylaeus annulatus","Kettle Ponds","2012","143","0","0","0","0","0","0"
"Hylaeus annulatus","Kettle Ponds","2012","158","0","0","0","0","0","0"
"Hylaeus annulatus","Kettle Ponds","2012","173","2","2","0","0.327868852459016","0.327868852459016","0"
"Hylaeus annulatus","Kettle Ponds","2012","185","0","0","0","0","0","0"
"Hylaeus annulatus","Kettle Ponds","2012","201","2","2","0","0.363636363636364","0.363636363636364","0"
"Hylaeus annulatus","Kettle Ponds","2012","214","4","4","0","0.685714285714286","0.685714285714286","0"
"Hylaeus annulatus","Kettle Ponds","2012","230","0","0","0","0","0","0"
"Hylaeus annulatus","Little","2012","131","0","0","0","0","0","0"
"Hylaeus annulatus","Little","2012","142","0","0","0","0","0","0"
"Hylaeus annulatus","Little","2012","156","0","0","0","0","0","0"
"Hylaeus annulatus","Little","2012","170","0","0","0","0","0","0"
"Hylaeus annulatus","Little","2012","184","7","7","0","1.38157894736842","1.38157894736842","0"
"Hylaeus annulatus","Little","2012","200","20","18","2","5.32","4.32","1"
"Hylaeus annulatus","Little","2012","213","17","17","0","3.61702127659574","3.61702127659574","0"
"Hylaeus annulatus","Little","2012","227","2","2","0","0.428571428571429","0.428571428571429","0"
"Hylaeus annulatus","Mexican Cut","2012","166","1","1","0","0.230769230769231","0.230769230769231","0"
"Hylaeus annulatus","Mexican Cut","2012","181","5","5","0","0.967741935483871","0.967741935483871","0"
"Hylaeus annulatus","Mexican Cut","2012","193","0","0","0","0","0","0"
"Hylaeus annulatus","Mexican Cut","2012","209","2","2","0","0.387096774193548","0.387096774193548","0"
"Hylaeus annulatus","Mexican Cut","2012","223","0","0","0","0","0","0"
"Hylaeus annulatus","Mexican Cut","2012","234","0","0","0","0","0","0"
"Hylaeus annulatus","Seans","2012","124","0","0","0","0","0","0"
"Hylaeus annulatus","Seans","2012","136","0","0","0","0","0","0"
"Hylaeus annulatus","Seans","2012","151","0","0","0","0","0","0"
"Hylaeus annulatus","Seans","2012","165","0","0","0","0","0","0"
"Hylaeus annulatus","Seans","2012","179","2","2","0","0.40133779264214","0.40133779264214","0"
"Hylaeus annulatus","Seans","2012","192","2","2","0","0.375","0.375","0"
"Hylaeus annulatus","Seans","2012","208","1","1","0","0.203389830508475","0.203389830508475","0"
"Hylaeus annulatus","Seans","2012","222","0","0","0","0","0","0"
"Hylaeus annulatus","Seans","2012","240","0","0","0","0","0","0"
"Hylaeus annulatus","Tuttle","2012","135","0","0","0","0","0","0"
"Hylaeus annulatus","Tuttle","2012","150","0","0","0","0","0","0"
"Hylaeus annulatus","Tuttle","2012","163","2","2","0","0.428571428571429","0.428571428571429","0"
"Hylaeus annulatus","Tuttle","2012","178","1","1","0","0.218181818181818","0.218181818181818","0"
"Hylaeus annulatus","Tuttle","2012","191","5","5","0","1.01351351351351","1.01351351351351","0"
"Hylaeus annulatus","Tuttle","2012","206","7","7","0","1.44827586206897","1.44827586206897","0"
"Hylaeus annulatus","Tuttle","2012","221","8","8","0","1.52380952380952","1.52380952380952","0"
"Hylaeus annulatus","Tuttle","2012","233","0","0","0","0","0","0"
"Hylaeus annulatus","Willey","2012","135","0","0","0","0","0","0"
"Hylaeus annulatus","Willey","2012","150","0","0","0","0","0","0"
"Hylaeus annulatus","Willey","2012","163","0","0","0","0","0","0"
"Hylaeus annulatus","Willey","2012","178","0","0","0","0","0","0"
"Hylaeus annulatus","Willey","2012","191","2","2","0","0.398671096345515","0.398671096345515","0"
"Hylaeus annulatus","Willey","2012","206","5","5","0","1.03448275862069","1.03448275862069","0"
"Hylaeus annulatus","Willey","2012","221","7","7","0","1.33333333333333","1.33333333333333","0"
"Hylaeus annulatus","Willey","2012","233","0","0","0","0","0","0"
"Hylaeus annulatus","Beaver","2013","164","0","0","0","0","0","0"
"Hylaeus annulatus","Beaver","2013","176","1","1","0","0.177514792899408","0.177514792899408","0"
"Hylaeus annulatus","Beaver","2013","200","1","1","0","0.337078651685393","0.337078651685393","0"
"Hylaeus annulatus","Beaver","2013","212","1","1","0","0.215827338129496","0.215827338129496","0"
"Hylaeus annulatus","Beaver","2013","228","5","5","0","0.767263427109974","0.767263427109974","0"
"Hylaeus annulatus","Copper","2013","163","0","0","0","0","0","0"
"Hylaeus annulatus","Copper","2013","178","0","0","0","0","0","0"
"Hylaeus annulatus","Copper","2013","203","6","6","0","0.980926430517711","0.980926430517711","0"
"Hylaeus annulatus","Copper","2013","226","2","2","0","0.444444444444444","0.444444444444444","0"
"Hylaeus annulatus","Davids","2013","155","0","0","0","0","0","0"
"Hylaeus annulatus","Davids","2013","168","0","0","0","0","0","0"
"Hylaeus annulatus","Davids","2013","182","0","0","0","0","0","0"
"Hylaeus annulatus","Davids","2013","204","0","0","0","0","0","0"
"Hylaeus annulatus","Davids","2013","217","0","0","0","0","0","0"
"Hylaeus annulatus","Davids","2013","231","3","2","1","1.55813953488372","0.558139534883721","1"
"Hylaeus annulatus","Gothic","2013","164","0","0","0","0","0","0"
"Hylaeus annulatus","Gothic","2013","176","0","0","0","0","0","0"
"Hylaeus annulatus","Gothic","2013","200","2","2","0","0.609137055837564","0.609137055837564","0"
"Hylaeus annulatus","Gothic","2013","212","7","7","0","1.72131147540984","1.72131147540984","0"
"Hylaeus annulatus","Gothic","2013","228","9","8","1","1.91993037423847","1.2532637075718","0.666666666666667"
"Hylaeus annulatus","Hill","2013","163","0","0","0","0","0","0"
"Hylaeus annulatus","Hill","2013","178","0","0","0","0","0","0"
"Hylaeus annulatus","Hill","2013","203","2","2","0","0.342857142857143","0.342857142857143","0"
"Hylaeus annulatus","Hill","2013","226","4","4","0","1","1","0"
"Hylaeus annulatus","Little","2013","163","0","0","0","0","0","0"
"Hylaeus annulatus","Little","2013","178","1","1","0","0.15","0.15","0"
"Hylaeus annulatus","Little","2013","203","6","6","0","1.00840336134454","1.00840336134454","0"
"Hylaeus annulatus","Little","2013","226","23","23","0","6.02620087336245","6.02620087336245","0"
"Hylaeus annulatus","Seans","2013","164","0","0","0","0","0","0"
"Hylaeus annulatus","Seans","2013","176","0","0","0","0","0","0"
"Hylaeus annulatus","Seans","2013","200","0","0","0","0","0","0"
"Hylaeus annulatus","Seans","2013","212","2","2","0","0.493827160493827","0.493827160493827","0"
"Hylaeus annulatus","Seans","2013","228","0","0","0","0","0","0"
"Hylaeus annulatus","Tuttle","2013","155","0","0","0","0","0","0"
"Hylaeus annulatus","Tuttle","2013","168","0","0","0","0","0","0"
"Hylaeus annulatus","Tuttle","2013","182","0","0","0","0","0","0"
"Hylaeus annulatus","Tuttle","2013","204","1","1","0","0.169971671388102","0.169971671388102","0"
"Hylaeus annulatus","Tuttle","2013","217","0","0","0","0","0","0"
"Hylaeus annulatus","Tuttle","2013","231","3","3","0","0.75","0.75","0"
"Hylaeus annulatus","Willey","2013","155","0","0","0","0","0","0"
"Hylaeus annulatus","Willey","2013","168","0","0","0","0","0","0"
"Hylaeus annulatus","Willey","2013","182","0","0","0","0","0","0"
"Hylaeus annulatus","Willey","2013","204","0","0","0","0","0","0"
"Hylaeus annulatus","Willey","2013","217","0","0","0","0","0","0"
"Hylaeus annulatus","Willey","2013","231","2","2","0","0.489795918367347","0.489795918367347","0"
"Hylaeus annulatus","Copper","2014","157","0","0","0","0","0","0"
"Hylaeus annulatus","Copper","2014","169","0","0","0","0","0","0"
"Hylaeus annulatus","Copper","2014","184","0","0","0","0","0","0"
"Hylaeus annulatus","Copper","2014","197","0","0","0","0","0","0"
"Hylaeus annulatus","Copper","2014","218","5","5","0","0.674157303370786","0.674157303370786","0"
"Hylaeus annulatus","Hill","2014","157","0","0","0","0","0","0"
"Hylaeus annulatus","Hill","2014","169","0","0","0","0","0","0"
"Hylaeus annulatus","Hill","2014","184","0","0","0","0","0","0"
"Hylaeus annulatus","Hill","2014","197","0","0","0","0","0","0"
"Hylaeus annulatus","Hill","2014","218","2","2","0","0.286396181384248","0.286396181384248","0"
"Hylaeus annulatus","Little","2014","169","0","0","0","0","0","0"
"Hylaeus annulatus","Little","2014","184","0","0","0","0","0","0"
"Hylaeus annulatus","Little","2014","197","0","0","0","0","0","0"
"Hylaeus annulatus","Little","2014","218","5","5","0","0.681818181818182","0.681818181818182","0"
"Hylaeus annulatus","Tuttle","2014","154","0","0","0","0","0","0"
"Hylaeus annulatus","Tuttle","2014","164","0","0","0","0","0","0"
"Hylaeus annulatus","Tuttle","2014","181","0","0","0","0","0","0"
"Hylaeus annulatus","Tuttle","2014","194","0","0","0","0","0","0"
"Hylaeus annulatus","Tuttle","2014","220","3","3","0","0.537313432835821","0.537313432835821","0"
"Hylaeus annulatus","Willey","2014","154","0","0","0","0","0","0"
"Hylaeus annulatus","Willey","2014","164","0","0","0","0","0","0"
"Hylaeus annulatus","Willey","2014","181","0","0","0","0","0","0"
"Hylaeus annulatus","Willey","2014","194","0","0","0","0","0","0"
"Hylaeus annulatus","Willey","2014","220","3","3","0","0.538922155688623","0.538922155688623","0"
"Hylaeus annulatus","CDOT","2015","138","0","0","0","0","0","0"
"Hylaeus annulatus","CDOT","2015","149","0","0","0","0","0","0"
"Hylaeus annulatus","CDOT","2015","170","1","0","1","0.5","0","0.5"
"Hylaeus annulatus","CDOT","2015","182","0","0","0","0","0","0"
"Hylaeus annulatus","CDOT","2015","197","0","0","0","0","0","0"
"Hylaeus annulatus","CDOT","2015","211","0","0","0","0","0","0"
"Hylaeus annulatus","CDOT","2015","224","1","0","1","0.5","0","0.5"
"Hylaeus annulatus","Davids","2015","140","0","0","0","0","0","0"
"Hylaeus annulatus","Davids","2015","155","0","0","0","0","0","0"
"Hylaeus annulatus","Davids","2015","169","0","0","0","0","0","0"
"Hylaeus annulatus","Davids","2015","194","0","0","0","0","0","0"
"Hylaeus annulatus","Davids","2015","208","1","1","0","0.119047619047619","0.119047619047619","0"
"Hylaeus annulatus","Davids","2015","219","1","1","0","0.214285714285714","0.214285714285714","0"
"Hylaeus annulatus","Davids","2015","240","0","0","0","0","0","0"
"Hylaeus annulatus","Gothic","2015","146","0","0","0","0","0","0"
"Hylaeus annulatus","Gothic","2015","160","0","0","0","0","0","0"
"Hylaeus annulatus","Gothic","2015","175","0","0","0","0","0","0"
"Hylaeus annulatus","Gothic","2015","195","0","0","0","0","0","0"
"Hylaeus annulatus","Gothic","2015","209","0","0","0","0","0","0"
"Hylaeus annulatus","Gothic","2015","222","2","2","0","0.339943342776204","0.339943342776204","0"
"Hylaeus annulatus","Gothic","2015","241","1","1","0","0.159151193633952","0.159151193633952","0"
"Hylaeus annulatus","Seans","2015","146","0","0","0","0","0","0"
"Hylaeus annulatus","Seans","2015","160","0","0","0","0","0","0"
"Hylaeus annulatus","Seans","2015","175","0","0","0","0","0","0"
"Hylaeus annulatus","Seans","2015","195","0","0","0","0","0","0"
"Hylaeus annulatus","Seans","2015","209","2","2","0","0.222634508348794","0.222634508348794","0"
"Hylaeus annulatus","Seans","2015","222","2","2","0","0.233918128654971","0.233918128654971","0"
"Hylaeus annulatus","Seans","2015","241","1","1","0","0.118577075098814","0.118577075098814","0"
"Hylaeus basalis","Willey","2009","173","0","0","0","0","0","0"
"Hylaeus basalis","Willey","2009","187","0","0","0","0","0","0"
"Hylaeus basalis","Willey","2009","203","0","0","0","0","0","0"
"Hylaeus basalis","Willey","2009","215","0","0","0","0","0","0"
"Hylaeus basalis","Willey","2009","229","4","4","0","0.633245382585752","0.633245382585752","0"
"Hylaeus basalis","Beaver","2012","124","0","0","0","0","0","0"
"Hylaeus basalis","Beaver","2012","136","0","0","0","0","0","0"
"Hylaeus basalis","Beaver","2012","151","0","0","0","0","0","0"
"Hylaeus basalis","Beaver","2012","165","2","2","0","0.350877192982456","0.350877192982456","0"
"Hylaeus basalis","Beaver","2012","179","0","0","0","0","0","0"
"Hylaeus basalis","Beaver","2012","192","0","0","0","0","0","0"
"Hylaeus basalis","Beaver","2012","208","0","0","0","0","0","0"
"Hylaeus basalis","Beaver","2012","222","0","0","0","0","0","0"
"Hylaeus basalis","Beaver","2012","240","0","0","0","0","0","0"
"Hylaeus basalis","Davids","2012","122","0","0","0","0","0","0"
"Hylaeus basalis","Davids","2012","135","0","0","0","0","0","0"
"Hylaeus basalis","Davids","2012","150","1","1","0","0.2","0.2","0"
"Hylaeus basalis","Davids","2012","163","1","1","0","0.203389830508475","0.203389830508475","0"
"Hylaeus basalis","Davids","2012","178","0","0","0","0","0","0"
"Hylaeus basalis","Davids","2012","191","1","1","0","0.202020202020202","0.202020202020202","0"
"Hylaeus basalis","Davids","2012","206","0","0","0","0","0","0"
"Hylaeus basalis","Davids","2012","221","0","0","0","0","0","0"
"Hylaeus basalis","Davids","2012","233","0","0","0","0","0","0"
"Hylaeus basalis","Gothic","2012","124","0","0","0","0","0","0"
"Hylaeus basalis","Gothic","2012","136","0","0","0","0","0","0"
"Hylaeus basalis","Gothic","2012","151","0","0","0","0","0","0"
"Hylaeus basalis","Gothic","2012","165","0","0","0","0","0","0"
"Hylaeus basalis","Gothic","2012","179","1","1","0","0.20979020979021","0.20979020979021","0"
"Hylaeus basalis","Gothic","2012","192","4","4","0","0.754716981132076","0.754716981132076","0"
"Hylaeus basalis","Gothic","2012","208","1","1","0","0.2","0.2","0"
"Hylaeus basalis","Gothic","2012","222","0","0","0","0","0","0"
"Hylaeus basalis","Gothic","2012","240","0","0","0","0","0","0"
"Hylaeus basalis","Hill","2012","131","0","0","0","0","0","0"
"Hylaeus basalis","Hill","2012","142","1","1","0","0.182926829268293","0.182926829268293","0"
"Hylaeus basalis","Hill","2012","156","0","0","0","0","0","0"
"Hylaeus basalis","Hill","2012","170","1","1","0","0.218978102189781","0.218978102189781","0"
"Hylaeus basalis","Hill","2012","184","1","1","0","0.164383561643836","0.164383561643836","0"
"Hylaeus basalis","Hill","2012","200","0","0","0","0","0","0"
"Hylaeus basalis","Hill","2012","213","0","0","0","0","0","0"
"Hylaeus basalis","Hill","2012","227","0","0","0","0","0","0"
"Hylaeus basalis","Little","2012","131","0","0","0","0","0","0"
"Hylaeus basalis","Little","2012","142","0","0","0","0","0","0"
"Hylaeus basalis","Little","2012","156","0","0","0","0","0","0"
"Hylaeus basalis","Little","2012","170","3","3","0","0.640569395017794","0.640569395017794","0"
"Hylaeus basalis","Little","2012","184","0","0","0","0","0","0"
"Hylaeus basalis","Little","2012","200","2","2","0","0.48","0.48","0"
"Hylaeus basalis","Little","2012","213","0","0","0","0","0","0"
"Hylaeus basalis","Little","2012","227","0","0","0","0","0","0"
"Hylaeus basalis","Seans","2012","124","0","0","0","0","0","0"
"Hylaeus basalis","Seans","2012","136","0","0","0","0","0","0"
"Hylaeus basalis","Seans","2012","151","1","1","0","0.222222222222222","0.222222222222222","0"
"Hylaeus basalis","Seans","2012","165","0","0","0","0","0","0"
"Hylaeus basalis","Seans","2012","179","2","2","0","0.40133779264214","0.40133779264214","0"
"Hylaeus basalis","Seans","2012","192","5","5","0","0.9375","0.9375","0"
"Hylaeus basalis","Seans","2012","208","0","0","0","0","0","0"
"Hylaeus basalis","Seans","2012","222","0","0","0","0","0","0"
"Hylaeus basalis","Seans","2012","240","0","0","0","0","0","0"
"Hylaeus basalis","Tuttle","2012","135","0","0","0","0","0","0"
"Hylaeus basalis","Tuttle","2012","150","0","0","0","0","0","0"
"Hylaeus basalis","Tuttle","2012","163","1","1","0","0.214285714285714","0.214285714285714","0"
"Hylaeus basalis","Tuttle","2012","178","0","0","0","0","0","0"
"Hylaeus basalis","Tuttle","2012","191","1","1","0","0.202702702702703","0.202702702702703","0"
"Hylaeus basalis","Tuttle","2012","206","0","0","0","0","0","0"
"Hylaeus basalis","Tuttle","2012","221","0","0","0","0","0","0"
"Hylaeus basalis","Tuttle","2012","233","0","0","0","0","0","0"
"Hylaeus basalis","Willey","2012","135","0","0","0","0","0","0"
"Hylaeus basalis","Willey","2012","150","0","0","0","0","0","0"
"Hylaeus basalis","Willey","2012","163","0","0","0","0","0","0"
"Hylaeus basalis","Willey","2012","178","0","0","0","0","0","0"
"Hylaeus basalis","Willey","2012","191","4","4","0","0.79734219269103","0.79734219269103","0"
"Hylaeus basalis","Willey","2012","206","0","0","0","0","0","0"
"Hylaeus basalis","Willey","2012","221","0","0","0","0","0","0"
"Hylaeus basalis","Willey","2012","233","0","0","0","0","0","0"
"Hylaeus basalis","Gothic","2013","164","0","0","0","0","0","0"
"Hylaeus basalis","Gothic","2013","176","1","1","0","0.218978102189781","0.218978102189781","0"
"Hylaeus basalis","Gothic","2013","200","0","0","0","0","0","0"
"Hylaeus basalis","Gothic","2013","212","1","1","0","0.245901639344262","0.245901639344262","0"
"Hylaeus basalis","Gothic","2013","228","0","0","0","0","0","0"
"Hylaeus basalis","Little","2013","163","0","0","0","0","0","0"
"Hylaeus basalis","Little","2013","178","1","1","0","0.15","0.15","0"
"Hylaeus basalis","Little","2013","203","1","1","0","0.168067226890756","0.168067226890756","0"
"Hylaeus basalis","Little","2013","226","0","0","0","0","0","0"
"Hylaeus basalis","Seans","2013","164","0","0","0","0","0","0"
"Hylaeus basalis","Seans","2013","176","0","0","0","0","0","0"
"Hylaeus basalis","Seans","2013","200","1","1","0","0.212765957446809","0.212765957446809","0"
"Hylaeus basalis","Seans","2013","212","1","1","0","0.246913580246914","0.246913580246914","0"
"Hylaeus basalis","Seans","2013","228","1","1","0","0.157068062827225","0.157068062827225","0"
"Hylaeus basalis","Hill","2014","157","0","0","0","0","0","0"
"Hylaeus basalis","Hill","2014","169","0","0","0","0","0","0"
"Hylaeus basalis","Hill","2014","184","0","0","0","0","0","0"
